taxid,parent,taxonomic_rank,scientific_name
285230,2259671,species,Pyrilia barrabandi
8083,8082,species,Xiphophorus maculatus
266322,108837,species,Myzomela erythrocephala
266361,9146,genus,Lichmera
129036,94935,genus,Belone
66444,66443,species,Oreotragus oreotragus
10093,862508,species,Mus pahari
412636,242930,genus,Puck
303700,31024,genus,Xanthichthys
75022,75021,species,Drepane punctata
94921,94920,species,Bothus lunatus
9733,9732,species,Orcinus orca
9186,9183,genus,Turdus
182904,182903,species,Baeopogon indicator
215400,215399,genus,Cubiceps
30875,1489938,family,Terapontidae
54601,9539,species,Macaca silenus
441898,497223,genus,Aphia
630746,630745,species,Trachonurus sulcatus
149086,1490020,family,Aulorhynchidae
315373,315372,species,Meiglyptes tukki
210638,172918,species,Tor putitora
208451,208450,species,Spilornis cheela
389011,1756210,species,Pternistis clappertoni
9158,175121,family,Passeridae
76072,123731,family,Exocoetidae
1026956,10062,species,Spalax arenarius
208082,208081,species,Parmoptila jamesoni
229124,30863,genus,Hemiglyphidodon
242939,242930,genus,Bertella
91780,57381,genus,Ramphastos
100949,100948,species,Belomys pearsonii
93163,9992,species,Marmota himalayana
10103,862507,species,Mus spicilegus
55555,55552,species,Tridentiger kuroiwae
8968,8955,genus,Haliaeetus
2647270,487676,no rank,unclassified Muraenolepis
189526,189525,species,Jynx torquilla
303727,31025,genus,Lactophrys
43550,8955,genus,Pernis
3370000,410297,species,Gerbilliscus afer
266328,108843,species,Philemon citreogularis
103716,72046,species,Hippocampus japonicus
80981,30863,genus,Neoglyphidodon
1517838,9220,genus,Chrysophlegma
218839,164612,species,Tylomys nudicaudus
337453,49442,species,Rhinolophus luctus
195655,195654,species,Tarphops oligolepis
111299,66305,species,Sabanejewia balcanica
150290,497220,genus,Brachygobius
42416,42414,species,Sigmodon mascotensis
192213,2133942,species,Philesturnus carunculatus
319056,8113,clade,New World cichlids
3410121,3410119,tribe,Monachini
189529,189528,species,Indicator variegatus
100937,9554,species,Papio papio
100824,9220,genus,Picus
56277,56271,species,Otus mirus
94927,31024,genus,Melichthys
43334,43333,species,Mazama americana
205124,59897,species,Cirrhinus fulungee
1489925,1489929,family,Hapalogenyidae
75037,30869,genus,Scatophagus
1592441,181416,species,Chaunax penicillatus
90069,28828,species,Solea solea
208076,570433,species,Cinnyris venustus
58086,3136027,genus,Thoopterus
165736,165735,species,Dendropicos fuscescens
172684,172683,species,Tetrax tetrax
28762,28761,species,Xenotoca eiseni
223772,8955,genus,Geranoaetus
315361,9220,genus,Celeus
57402,57401,species,Centropus sinensis
56079,56078,species,Sphyrapicus varius
322126,322125,species,Sinibotia robusta
186744,8224,subfamily,Gasterochismatinae
603452,1489938,family,Girellidae
1137481,9533,species,Cercopithecus kandti
1137049,9533,species,Cercopithecus roloway
9540,9539,species,Macaca arctoides
109291,72046,species,Hippocampus trimaculatus
76339,30870,genus,Sciaenops
186745,8224,subfamily,Scombrinae
30588,30587,species,Leontopithecus rosalia
2485344,36270,genus,Psittiparus
315369,315368,species,Geocolaptes olivaceus
280009,2632122,species,Hypsiboas sp. MACN 37793
195600,195599,species,Citharichthys xanthostigma
181423,206105,family,Melanocetidae
266350,9146,genus,Epthianura
555238,9221,species,Colaptes pitius
30405,30404,species,Rollulus rouloul
202457,1812035,species,Plecturocebus cupreus
108146,10016,species,Dipodomys phillipsii
100381,400053,species,Apodemus alpicola
392898,31024,genus,Balistapus
56314,28728,genus,Sayornis
30554,30553,species,Taxidea taxus
150297,497223,genus,Glossogobius
267427,109043,species,Tetraogallus tibetanus
147650,2059839,species,Allochrocebus solatus
269654,10053,species,Microtus pyrenaicus
94948,75033,species,Pomatomus saltator
441904,497223,genus,Lesueurigobius
9657,9656,species,Lutra lutra
181421,181420,genus,Caulophryne
241826,31026,genus,Triacanthodes
646044,30863,genus,Lepidozygus
156154,156153,species,Afrotis afra
10020,10016,species,Dipodomys ordii
1545897,1489940,superfamily,Centrarchoidei
226678,64675,species,Funambulus palmarum
161625,40200,species,Pipilo erythrophthalmus
98151,461250,genus,Terpsiphone
2664830,150305,no rank,unclassified Istigobius
223491,8955,genus,Parabuteo
2585815,91776,species,Psilopogon haemacephalus
9658,2892069,genus,Martes
46490,46489,species,Collocalia esculenta
910305,497680,genus,Trypauchen
101848,3410120,genus,Lobodon
347730,30908,genus,Tonlesapia
146921,86204,species,Periophthalmus modestus
241257,30840,genus,Diagramma
187424,9193,genus,Corvinella
371035,371034,species,Hippocamelus antisensis
64678,64663,species,Callosciurus notatus
2622129,119566,no rank,unclassified Taterillus
163128,163127,genus,Arripis
77236,1246961,genus,Myonycteris
565076,2641956,species,Cetomimus sp. AMS I34481001
466148,466147,species,Johnrandallia nigrirostris
302527,302526,species,Syrrhaptes paradoxus
215357,30870,genus,Larimichthys
198507,84644,species,Labeo senegalensis
150291,150290,species,Brachygobius xanthomelas
172907,59897,species,Cirrhinus molitorella
9660,9658,species,Martes americana
303701,303700,species,Xanthichthys auromarginatus
318559,319056,subfamily,Cichlasomatinae
266382,266381,species,Timeliopsis fulvigula
630659,83393,species,Coelorinchus cf. smithi ARV-2009
270782,270781,species,Boneia bidens
45474,13712,species,Tamias striatus
2927229,36270,no rank,Sylviidae incertae sedis
371907,30460,species,Bubo scandiacus
29085,3410120,genus,Hydrurga
243058,1931078,genus,Dasyornis
8247,1489928,family,Labridae
441906,441904,species,Lesueurigobius suerii
36239,9665,species,Mustela nivalis
318529,318559,tribe,Heroini
146625,1523025,species,Leucocarbo chalconotus
328968,328967,species,Otopteropus cartilagonodus
40830,40829,species,Barbus barbus
94233,129920,family,Mastacembelidae
1278293,2743705,genus,Dawkinsia
249024,49442,species,Rhinolophus alcyone
226835,226834,species,Rheithrosciurus macrotis
241366,241355,genus,Siphonognathus
316140,215399,genus,Psenes
75040,75039,species,Selenotoca multifasciata
119486,1545897,family,Sinipercidae
321134,321133,species,Harpyhaliaetus coronatus
47757,28781,family,Adrianichthyidae
27707,2743705,genus,Puntius
48193,8190,species,Mugil cephalus
1040950,8189,genus,Joturus
54380,54379,species,Cariama cristata
412661,210607,species,Sladenia gardineri
196126,30863,genus,Azurina
266354,266350,species,Epthianura tricolor
186476,49439,species,Gerbillurus paeba
98964,56326,species,Cardinalis cardinalis
2183876,36270,genus,Lioparus
54316,698016,genus,Percina
497705,86197,subfamily,Eleotrinae
205120,1489909,family,Ambassidae
94952,274795,genus,Serranus
48170,8189,genus,Chelon
3354288,1278293,species,Dawkinsia chalakkudiensis
316144,316140,species,Psenes pellucidus
34816,34815,species,Morone saxatilis
190674,190673,species,Aeronautes saxatalis
258802,43550,species,Pernis ptilorhynchus
40213,1729112,genus,Junco
51355,9221,species,Colaptes auratus
367944,9221,species,Colaptes melanochloros
226555,226554,species,Hyosciurus heinrichi
81907,81906,species,Alectura lathami
283025,56725,species,Pholis crassispina
226695,226694,species,Aeretes melanopterus
386311,490321,genus,Monotaxis
72011,8176,species,Acanthopagrus schlegelii
119691,30850,subfamily,Lutjaninae
215359,30870,genus,Nibea
315381,51360,species,Piculus leucolaemus
38399,2479996,species,Neosericornis citreogularis
8084,8082,species,Xiphophorus hellerii
2821865,626425,genus,Hylacola
75041,75382,genus,Siganus
241272,8247,genus,Cheilio
321127,8955,genus,Geranospiza
241311,8247,genus,Labropsis
215343,206153,species,Fistularia commersonii
50744,30863,genus,Dascyllus
3151063,3150835,species,Spodiopsar sericeus
99860,1141643,species,Xerospermophilus tereticaudus
1489921,1489920,order,Blenniiformes
135440,135439,genus,Peucedramus
164646,175121,family,Icteridae
561516,8193,subfamily,Lycodinae
184443,274795,genus,Diplectrum
266355,9146,genus,Foulehaio
13029,13028,species,Cynoscion nebulosus
99854,1141643,species,Xerospermophilus perotensis
646049,646048,species,Similiparma hermani
48195,8189,genus,Oedalechilus
81636,81635,species,Micromesistius poutassou
662897,3136027,genus,Sphaerias
75038,75037,species,Scatophagus argus
43179,1141640,species,Ictidomys tridecemlineatus
682059,48746,species,Orcaella heinsohni
273921,862510,species,Mus indutus
994862,172913,species,Pseudolaubuca engraulis
2892070,2892069,genus,Pekania
1606679,2743705,genus,Puntigrus
55805,1931080,family,Maluridae
103865,103980,genus,Odontesthes
240151,149086,genus,Aulorhynchus
630663,83393,species,Coelorinchus kermadecus
320378,320377,species,Hypsopsetta guttulata
266365,266364,species,Melilestes megarhynchus
145346,29146,subfamily,Nasinae
266315,1921811,species,Stomiopera flava
75025,30887,genus,Luvarus
720577,626425,genus,Pyrrholaemus
182780,88662,species,Beryx mollis
303690,31024,genus,Canthidermis
495300,9521,subspecies,Saimiri sciureus macrodon
3235156,1766907,species,Brachypodius melanocephalos
184439,274795,genus,Centropristis
181639,98155,species,Yuhina nigrimenta
182896,125282,species,Pycnonotus finlaysoni
1137490,36225,subspecies,Cercopithecus mitis opisthostictus
266323,108837,species,Myzomela obscura
106173,603456,genus,Cynoglossus
78208,78207,species,Neomorphus geoffroyi
47307,670801,genus,Neogobius
497004,2743707,genus,Hypselobarbus
90387,9539,species,Macaca leonina
86243,166784,genus,Odontobutis
321100,321099,species,Ictinia plumbea
80795,80794,subspecies,Rhodeus atremius suigensis
56262,56261,species,Pandion haliaetus
8177,8176,species,Acanthopagrus latus
301157,3136027,genus,Haplonycteris
226549,226547,species,Exilisciurus exilis
150322,150321,species,Eugnathogobius oligactis
80978,30863,genus,Chrysiptera
266335,266334,species,Acanthorhynchus superciliosus
565089,565088,species,Ataxolepis apus
123686,47757,subfamily,Adrianichthyinae
1137753,2632122,species,Hypsiboas sp. WCF-2012
1182261,31025,genus,Rhinesomus
50900,319094,genus,Ptychochromoides
54318,698016,genus,Etheostoma
172268,30870,genus,Argyrosomus
1001947,1001946,species,Oreoleuciscus potanini
215365,1545897,family,Enoplosidae
206100,206099,species,Capros aper
1070164,54316,subgenus,Hadropterus
270584,30875,genus,Rhynchopelates
3370733,49442,species,Rhinolophus yunanensis
326080,3136027,genus,Dyacopterus
94936,94935,genus,Strongylura
98124,81890,genus,Eminia
56717,1489921,suborder,Blennioidei
304257,223142,species,Diodon liturosus
36199,8206,genus,Dissostichus
80986,30863,genus,Plectroglyphidodon
3363477,8092,genus,Rheopresbe
172908,137059,species,Garra orientalis
241288,8247,genus,Epibulus
3043427,8247,clade,Scarines
192855,36223,subspecies,Cercopithecus ascanius ascanius
226849,226848,species,Sciurotamias davidianus
223210,31029,genus,Masturus
143330,143329,species,Crenimugil crenilabis
201298,2485346,species,Schoeniparus castaneceps
121134,9221,species,Colaptes atricollis
80992,30863,genus,Stegastes
27581,626425,genus,Sericornis
258811,258802,subspecies,Pernis ptilorhynchus orientalis
48422,48421,species,Bassaricyon gabbii
69291,1490020,family,Gasterosteidae
187416,9158,genus,Anomalospiza
9739,9738,species,Tursiops truncatus
369654,369653,species,Percocypris pingi
215401,215400,species,Cubiceps pauciradiatus
8187,8186,species,Lates calcarifer
1026972,30638,subspecies,Nannospalax montanosyrmiensis
257819,56271,species,Otus semitorques
30860,3051910,family,Pentacerotidae
13224,497223,genus,Pomatoschistus
9157,9154,species,Parus major
114874,88706,genus,Scopelogadus
1302777,1302776,species,Lophiogobius ocellicauda
587041,31025,genus,Acanthostracion
196129,30863,genus,Dischistodus
498270,497223,genus,Trimma
72446,84644,species,Labeo catla
94229,31024,genus,Balistes
75361,2721536,genus,Schizothorax
51361,9221,species,Colaptes rubiginosus
156763,8955,genus,Rostrhamus
137711,10053,species,Microtus multiplex
241364,241360,species,Odax pullus
909705,54318,subgenus,Fuscatelum
51764,3043427,genus,Sparisoma
274705,274692,subfamily,Sebastinae
161906,30863,genus,Mecaenichthys
183539,28728,genus,Cnemotriccus
662936,3136027,genus,Alionycteris
266340,9146,genus,Certhionyx
27715,27710,species,Rasbora trilineata
137062,2743705,genus,Barbodes
327820,274793,genus,Anthias
8101,1490021,family,Cyclopteridae
266320,108835,species,Melithreptus albogularis
195602,195601,species,Citharoides macrolepis
319756,31025,genus,Lactoria
84804,164646,genus,Icterus
163147,603452,genus,Girella
59666,51764,species,Sparisoma viride
412645,206105,family,Centrophrynidae
143339,143338,species,Antigonia capros
195651,603455,genus,Symphurus
2585820,2585819,species,Sterrhoptilus dennistouni
241345,8247,genus,Semicossyphus
56258,56257,species,Sagittarius serpentarius
187412,37611,genus,Amandava
62198,9133,genus,Euphonia
1285436,497223,genus,Amoya
8163,1204718,genus,Lateolabrax
1093803,2635655,species,Otomys sp. SMa-2011
31027,32516,family,Triacanthidae
173353,27770,subfamily,Trichiurinae
1366890,75023,species,Holacanthus africanus
41268,30639,species,Mastomys erythroleucus
454058,30908,genus,Repomucenus
226563,226562,species,Nannosciurus melanotis
8108,8107,family,Scorpaenidae
241276,8247,genus,Cirrhilabrus
98152,98151,species,Terpsiphone viridis
10018,10016,species,Dipodomys heermanni
52904,52903,species,Scophthalmus maximus
166753,497680,genus,Odontamblyopus
28829,28828,species,Solea senegalensis
108820,626425,genus,Acanthiza
43257,30874,genus,Sillago
999358,497004,species,Hypselobarbus lithopidos
161907,161906,species,Mecaenichthys immaculatus
303704,181477,species,Sufflamen bursa
410300,410297,species,Gerbilliscus guineae
241307,8247,genus,Labroides
170236,170235,species,Chironax melanocephalus
867370,9533,species,Cercopithecus albogularis
184441,94952,species,Serranus baldwini
184444,184443,species,Diplectrum pacificum
202601,8247,genus,Tautoga
100487,9533,species,Cercopithecus petaurista
1268096,80992,species,Stegastes rectifraenum
9021,388983,species,Peliperdix coqui
61467,44313,species,Manorina melanophrys
190690,190689,species,Hirundapus caudacutus
123349,1489921,suborder,Gobiesocoidei
3363381,8092,genus,Alpinocottus
8088,47757,subfamily,Oryziinae
107764,3051910,family,Acropomatidae
150308,150307,genus,Nemateleotris
392901,31024,genus,Odonus
182886,147056,species,Alophoixus ochraceus
266385,266384,species,Trichodere cockerelli
240158,30870,genus,Collichthys
28732,34944,genus,Vireo
880806,9221,species,Colaptes fernandinae
30842,1489938,family,Kuhliidae
163825,1070164,species,Percina nigrofasciata
483880,43257,species,Sillago vincenti
641308,8165,subfamily,Luciopercinae
123222,76072,genus,Cypselurus
2636376,63457,no rank,unclassified Rhinogobius
1070160,54316,subgenus,Cottogaster
867366,1532884,species,Sapajus nigritus
412648,242956,genus,Rhynchactis
75029,145345,genus,Paracanthurus
181451,43698,genus,Synbranchus
55806,55805,genus,Malurus
443748,443747,species,Aldrichetta forsteri
117164,117144,species,Grallaria squamigera
204267,204266,species,Melogale moschata
59658,3043427,genus,Nicholsina
1070163,54316,subgenus,Imostoma
301969,100824,species,Picus canus
195632,8259,species,Platichthys stellatus
319095,8113,clade,African cichlids
57770,56717,family,Chaenopsidae
3410462,8955,genus,Astur
266330,9147,species,Ptiloprora guisei
208077,37611,genus,Nigrita
226699,226698,species,Eupetaurus cinereus
8074,8072,species,Lophius piscatorius
2577023,2577022,species,Ispidina picta
77229,77228,species,Balionycteris maculata
51348,51347,species,Lophuromys flavopunctatus
148605,1490021,family,Trichodontidae
458564,83393,species,Coelorinchus fasciatus
77215,58074,species,Melonycteris melanops
570429,135425,genus,Chalcomitra
384594,31027,genus,Triacanthus
150295,497223,genus,Exyrias
646045,646044,species,Lepidozygus tapeinosoma
172910,172909,species,Discogobio tetrabarbatus
215366,215365,genus,Enoplosus
170207,1203020,species,Simias concolor
182885,182878,species,Criniger ndussumensis
91744,8247,genus,Choerodon
117202,626425,genus,Gerygone
192862,100487,subspecies,Cercopithecus petaurista petaurista
43465,43464,species,Circaetus gallicus
242940,242939,species,Bertella idiomorpha
1405429,9158,genus,Gymnoris
270527,270526,species,Solenostomus cyanopterus
28712,9193,genus,Lanius
334896,334895,species,Monodactylus argenteus
64681,64675,species,Funambulus pennantii
586817,196129,species,Dischistodus pseudochrysopoecilus
127946,9186,species,Turdus philomelos
150332,150331,species,Valenciennea strigata
